npsn,nama_sekolah,provinsi,kabupaten_kota,kecamatan,kelurahan,alamat
20228551,SMK PENIDA 1 KATAPANG,Jawa Barat,Kabupaten Bandung,Katapang,Pangauban,JL. TERS. KOPO KM. 13 NO 247 KATAPANG
20259598,SMK GENIUS BANDUNG,Jawa Barat,Kabupaten Bandung,Katapang,Sangkanhurip,JL. PALEDANG NO. 2 KATAPANG
69949896,SMKS MAHAPUTRA CERDAS UTAMA,Jawa Barat,Kabupaten Bandung,Katapang,Sukamukti,JL. KATAPANG ANDIR KM. 4 KP. PASANTREN
20228546,SMK MERDEKA SOREANG,Jawa Barat,Kabupaten Bandung,Soreang,Soreang,JL. Citaliktik - Sindangwargi
20268835,SMK FARMASI BHAKTI KENCANA SOREANG,Jawa Barat,Kabupaten Bandung,Soreang,Soreang,JL. RAYA SOREANG-BANJARAN CIPETIR SOREANG
20271834,SMKN 1 SOREANG,Jawa Barat,Kabupaten Bandung,Soreang,Soreang,Jl. Nyalindung No. 1 RT 02/RW.18
69829542,SMKS MASHALIHUL MURSALAT,Jawa Barat,Kabupaten Bandung,Soreang,Parungserab,JL. PARUNGSERAB NO. 22 RT.03/03
69858468,SMK YADIKA SOREANG,Jawa Barat,Kabupaten Bandung,Soreang,Cingcin,JL. Bojongkoneng Kp. Karang anyar RT 04/05
69812110,SMK YPAI RAHAYU,Jawa Barat,Kabupaten Bandung,Margaasih,Rahayu,JL. Mahmud NO. 101
20227928,SMK ANGKASA 2 MARGAHAYU,Jawa Barat,Kabupaten Bandung,Margahayu,Sulaeman,JL. DAKOTA  BLOK B LANUD SULAIMAN MARGAHAYU
20228515,SMK ANGKASA 1 MARGAHAYU,Jawa Barat,Kabupaten Bandung,Margahayu,Sulaeman,JL. HERCULES IV NO. 1 MARGAHAYU
20228536,SMK KP MARGAHAYU,Jawa Barat,Kabupaten Bandung,Margahayu,Margahayu Selatan,JL. TERS KOPO NO.399 MARGAHAYU
20259586,SMK MARHAS MARGAHAYU,Jawa Barat,Kabupaten Bandung,Margahayu,Margahayu Selatan,JL. TERS. KOPO NO.385/299
20268801,SMK MATHLAUL ANWAR,Jawa Barat,Kabupaten Bandung,Margahayu,Margahayu Selatan,JL. TERS. KOPO NO. 302 MARGAHAYU
20271837,SMK KP 2 MARGAHAYU,Jawa Barat,Kabupaten Bandung,Margahayu,Margahayu Selatan,JL. TERS. KOPO NO  399 A  MARGAHAYU
20256573,SMK ASSALAAM BANDUNG,Jawa Barat,Kabupaten Bandung,Dayeuhkolot,Cangkuang Kulon,JL. SITU TARATE DAYEUHKOLOT
20271473,SMK AL-AMANAH,Jawa Barat,Kabupaten Bandung,Dayeuhkolot,Cangkuang Kulon,JL. TERS CIBADUYUT KOMP. CIBOGO INDAH
69758969,SMKS TELKOM BANDUNG,Jawa Barat,Kabupaten Bandung,Dayeuhkolot,Citeureup,JL. RADIO PALASARI DAYEUHKOLOT
69829541,SMK AS-SOLEHHIYAH,Jawa Barat,Kabupaten Bandung,Bojongsoang,Bojongsari,Kp. Haurhapit RT 01/14
69830415,SMKS KESEHATAN BOJONGSOANG,Jawa Barat,Kabupaten Bandung,Bojongsoang,Lengkong,JL.CIGANITRI NO.80 A
20256569,SMK AL AITAAM,Jawa Barat,Kabupaten Bandung,Bojongsoang,Cipagalo,JL. CIGANITRI TERS. BUAHBATU CIPAGALO
69812112,SMK 21 AL MISBAH,Jawa Barat,Kabupaten Bandung,Bojongsoang,Tegalluar,JL.Sapan No.113 RT 04/RW 08 Tegalluar
20227929,SMK BANDUNG TIMUR,Jawa Barat,Kabupaten Bandung,Cileunyi,Cinunuk,JL. RAYA CINUNUK KM. 16 NO. 172 CILEUNYI
20228545,SMK MEKAR GALIH,Jawa Barat,Kabupaten Bandung,Cileunyi,Cimekar,JL. TAGOG KIDUL NO. 115 CILEUNYI
20267919,SMK BAKTI NUSANTARA 666,Jawa Barat,Kabupaten Bandung,Cileunyi,Cimekar,JL. PERCOBAAN KM. 17 NO. 65 CILEUNYI
20268497,SMK KARYA BUDI,Jawa Barat,Kabupaten Bandung,Cileunyi,Cimekar,JL. RAYA TAGOG NO. 28
20270495,SMK BHAKTI KENCANA CILEUNYI,Jawa Barat,Kabupaten Bandung,Cileunyi,Cileunyi Wetan,JL
69929705,SMKN 1 CILENGKRANG,Jawa Barat,Kabupaten Bandung,Cilengkrang,Ciporeat,Jl. Terusan Nagrog - Ciwaru RT.02 RW.08
69726560,SMKS NUR KAUTSAR,Jawa Barat,Kabupaten Bandung,Cimenyan,Cibeunying,JL. BOJONGKONENG ATAS KP. PAGERSARI 20 D
20269316,SMK BUSTANUL ULUM,Jawa Barat,Kabupaten Bandung,Cimenyan,Cikadut,KOMP. TAMAN MELATI A5 CIMENYAN
69883580,SMKN 1 RANCABALI,Jawa Barat,Kabupaten Bandung,Rancabali,Cipelah,Jln. Pahlawan Kp. Simpang
69957268,SMKS TARUNA WIYATAMANDALA,Jawa Barat,Kabupaten Bandung,Nagreg,Ciherang,Jl. Raya Nagreg/ Jl. Raya Nasional III KM.39 Nagreg
69976881,SMK BHAKTI PUTRA,Jawa Barat,Kabupaten Bandung,Nagreg,Nagreg,Jalan Andir RT 01 RW 02 Ciaro
70041966,SMK BHAKTI MULIA UTAMA NAGREG,Jawa Barat,Kabupaten Bandung,Nagreg,Citaman,Kp. Mekarbaru RT 04 RW 14
69824459,SMKS AL-FALAH,Jawa Barat,Kabupaten Bandung,Nagreg,Nagreg Kendan,Jl. Raya Nagreg Km.38
69930324,SMKS ADZIKRO NAGREG,Jawa Barat,Kabupaten Bandung,Nagreg,Nagreg Kendan,Kp Cilarangan
70041744,SMK RIYADLUL HUDA,Jawa Barat,Kabupaten Bandung,Nagreg,Nagreg Kendan,Kp. Marga Mulya RT.04 RW.01
20228549,SMK PGRI 35 SOLOKAN JERUK,Jawa Barat,Kabupaten Bandung,Solokanjeruk,Cibodas,JL. R.H.O KOSASIH NO.90 CIBODAS
20271838,SMK GPI SOLOKANJERUK,Jawa Barat,Kabupaten Bandung,Solokanjeruk,Solokanjeruk,JL. K. MANSYUR SOLOKANJERUK
20228518,SMK BHAKTI KENCANA MAJALAYA,Jawa Barat,Kabupaten Bandung,Solokanjeruk,Rancakasumba,JALAN BARU MANIRANCAN NO. 100 SOLOKANJERUK
69774722,SMK INFORMATIKA DIENUL ISLAM,Jawa Barat,Kabupaten Bandung,Solokanjeruk,Bojongemas,JL. RAYA BOJONGEMAS NO. 42
69830511,SMKS SAIS 1,Jawa Barat,Kabupaten Bandung,Cangkuang,Ciluncat,JL. GADING TUTUKA 2
69760685,SMKS BROSSA,Jawa Barat,Kabupaten Bandung,Kutawaringin,Gajahmekar,JL. GAJAH ERETAN NO. 17 KUTAWARINGIN
70034814,SMK AL-BURDAH,Jawa Barat,Kabupaten Bandung,Kutawaringin,Gajahmekar,Jl. Raya Soreang Cipatik KM.07
69939325,SMKS PUI JATINANGOR,Jawa Barat,Kabupaten Sumedang,Jatinangor,Cipacing,Dusun Kiaraberes
20271226,SMKS PADJADJARAN JATINANGOR,Jawa Barat,Kabupaten Sumedang,Jatinangor,Sayang,Caringin Regency 2
20253021,SMKS DARUL FATWA,Jawa Barat,Kabupaten Sumedang,Jatinangor,Jatiroke,Jl. Letda Lukito No. 90
20271840,SMKS PGRI JATINANGOR,Jawa Barat,Kabupaten Sumedang,Jatinangor,Hegarmanah,JL. RAYA JATINANGOR KM. 22
69815451,SMKS BAABULKAMIL,Jawa Barat,Kabupaten Sumedang,Jatinangor,Hegarmanah,Jl. Cikuda No. 08
20254180,SMKS PASUNDAN JATINANGOR,Jawa Barat,Kabupaten Sumedang,Jatinangor,Cikeruh,Jalan Kolonel Ahmad Syam Jatinangor
20254177,SMKS FARMASI BHAKTI SEJAHTERA JATINANGOR,Jawa Barat,Kabupaten Sumedang,Jatinangor,Cibeusi,RAYA BANDUNG SUMEDANG KM 20
20208403,SMKS PERKASA 1 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Cimanggung,Sindanggalih,Jl. PARAKANMUNCANG KM. 02
20208404,SMKS PERKASA 2 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Cimanggung,Sindanggalih,JL.PARAKANMUNCANG KM.02
20235635,SMKS GUNA CIPTA SUMEDANG,Jawa Barat,Kabupaten Sumedang,Cimanggung,Sindanggalih,JL. PARAKANMUNCANG KM.01
20268595,SMKS GANESHA CIMANGGUNG,Jawa Barat,Kabupaten Sumedang,Cimanggung,Sindangpakuon,JL. Parakanmuncang - SIMPANG KM. 0
20247277,SMKS AL AMAH CIMANGGUNG,Jawa Barat,Kabupaten Sumedang,Cimanggung,Cimanggung,JL. PARAKAN MUNCANG - SINDULANG KM.02
69954809,SMK AL AMAH SINDULANG,Jawa Barat,Kabupaten Sumedang,Cimanggung,Sindulang,Jl. Parakanmuncang-Sindulang
70047591,SMK SUNAN AMPEL,Jawa Barat,Kabupaten Sumedang,Cimanggung,Pasirnanjung,Jl. Dusun Girilaya
69955375,SMK BINA INSAN HARAPAN,Jawa Barat,Kabupaten Sumedang,Tanjungsari,Cinanjung,Jl. Pagaden Kidul
69815452,SMKS ASMAUL HUSNA,Jawa Barat,Kabupaten Sumedang,Tanjungsari,Raharja,Jl. Dahlia GA 17 Perum Tanjungsari Permai
20254188,SMK PPN TANJUNGSARI,Jawa Barat,Kabupaten Sumedang,Tanjungsari,Gunungmanik,JL. RAYA BANDUNG-SUMEDANG KM. 29
20258190,SMKS YPIB TANJUNGSARI,Jawa Barat,Kabupaten Sumedang,Tanjungsari,Tanjungsari,Jln. Pasar Lama No. 06 Tanjungsari
20235643,SMKS BUDI MANDIRI TANJUNGSARI,Jawa Barat,Kabupaten Sumedang,Tanjungsari,Kutamandiri,JL.JATIMANDIRI NO.9 TANJUNGARI-SUMEDANG
69829360,SMKS KARYA BHAKTI IBU,Jawa Barat,Kabupaten Sumedang,Tanjungsari,Margaluyu,Jl. Babakan Limus No.05 Dusun Tungturunan
20235638,SMKS PASUNDAN TANJUNGSARI SUMEDANG,Jawa Barat,Kabupaten Sumedang,Tanjungsari,Gudang,JALAN RAYA TANJUNGSARI NO. 402
20271297,SMKS YADIKA TANJUNGSARI,Jawa Barat,Kabupaten Sumedang,Tanjungsari,Gudang,Jl. Raya Tanjungsari No 394 A
20268578,SMKS CENDIKIA RANCAKALONG,Jawa Barat,Kabupaten Sumedang,Rancakalong,Pasir Biru,JL. SUKANEGLA
69955313,SMK BAROKAH BHAKTI RANCAKALONG,Jawa Barat,Kabupaten Sumedang,Rancakalong,Rancakalong,Jl. Raya Rancakalong Sumedang
69954106,SMK PLUS ASSYARI ATUL ULUUM,Jawa Barat,Kabupaten Sumedang,Rancakalong,Pangadegan,Dusun Babakan
69913940,SMKS FAJAR MANDALA,Jawa Barat,Kabupaten Sumedang,Sumedang Selatan,Cipancar,Jl. Pager Betis No. 396 Kampung Mandalasari
20235637,SMKS MAARIF 1 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Selatan,Regol Wetan,PANGERAN KORNEL NO. 11 SUMEDANG
20235634,SMKS BINA HARAPAN SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Selatan,Kotakulon,Jl. Palasari No. 59 B
20254179,SMKS PUSDAI,Jawa Barat,Kabupaten Sumedang,Sumedang Selatan,Kotakulon,JL. KUTAMAYA NO.25 ISLAMIC CENTRE SUMEDANG KEC. SUMEDANG SELATAN KAB. SUMEDANG
69964868,SMK PEMBANGUNAN INDONESIA SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Selatan,Pasanggrahan Baru,Jl. Serma Abdul Manan No. 15
69920115,SMK INKANAS SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Padasuka,Jl. Kutamaya No 22 Sumedang
20208395,SMKS KORPRI SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Mekarjaya,PERUM MEKARSARI
70006541,SMK LOGISTIK SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Mekarjaya,Jalan Panyirapan Dusun Nanggerang
20269637,SMKS TEKNOLOGI INTISABI,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Jatimulya,Jl. Sindang Taman No. 01A
20208399,SMKS PEMUDA SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Kebonjati,JALAN RAYA SUMEDANG - CIREBON  KM.3 CIMAYOR
20254178,SMKS PATRIOT SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Kebonjati,Jl. Raya Cirebon - Bandung No.278
20208393,SMKN 1 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,MAYOR ABDURAKHMAN NO. 209
20208394,SMKN 2 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,ARIEF RAKHMAN HAKIM NO. 59 SUMEDANG
20208396,SMKS MAARIF 2 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,ANGKREK GG. KARYAWAN I NO. 9
20208400,SMKS YP GEUSAN ULUN,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,PRABU GAJAH AGUNG NO. 56
20208401,SMKS YPK SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,SWADAYA NO. 71 PANYINGKIRAN
20208402,SMKS YPPS SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,JALAN ANGKREK NO. 121
20234106,SMKS YASPRI SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,SWADAYA NO. 71 SUMEDANG
20235636,SMKS INFORMATIKA SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,ANGKREK SITU NO. 19
20235639,SMKS PGRI 2 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,ANGKREK NO. 99 SUMEDANG
20235640,SMKS PGRI SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,JL. ANGKREK NO. 99
20253782,SMKS BHAKTI NUSANTARA,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,ANGKREK NO. 119
69755713,SMKS PEMUDA 2 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,JL.PRABU GAJAH AGUNG NO.20 SUMEDANG
69964370,SMK AN-NUUR,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Situ,Jl. Hegarmanah Rt. 02 Rw. 19
20208397,SMKS MUHAMADIYAH 1 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Kotakaler,DANO NO. 88
20208398,SMKS MUHAMADIYAH 2 SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Kotakaler,MAYOR ABDURAHMAN NO. 219 A
20235644,SMKS YPSA SUMEDANG,Jawa Barat,Kabupaten Sumedang,Sumedang Utara,Kotakaler,CIPADUNG 54 B RT 01/012
20235632,SMK NEGERI SITURAJA,Jawa Barat,Kabupaten Sumedang,Situraja,Sukatali,TANJUNG MANUNGGAL V SUKATALI SITURAJA
69824453,SMKS KARYA ABADI,Jawa Barat,Kabupaten Sumedang,Situraja,Sukatali,Jl. Rd. Umar Wirahadikusumah KM 10 Sukatali Situraja
20270950,SMKS K RIMBA BAHARI,Jawa Barat,Kabupaten Sumedang,Situraja,Jatimekar,Jl. Raden Umar Wirahadikusumah No.69
69812109,SMKS PGRI SITURAJA,Jawa Barat,Kabupaten Sumedang,Situraja,Jatimekar,Jalan Sawahmenak No.23
69758235,SMKS PLUS MUTAALLIMIN,Jawa Barat,Kabupaten Sumedang,Situraja,Situraja Utara,JL. Rd. UMAR WIRAHADIKUSUMAH Dusun Pasir Impun RT 06 RW 01
69762603,SMKS PERBANKAN SYARIAH,Jawa Barat,Kabupaten Sumedang,Situraja,Situraja Utara,JL. RAYA SITURAJA NO 257 SUMEDANG
20271781,SMKS INDUSTRI LOGAM SITURAJA SUMEDANG,Jawa Barat,Kabupaten Sumedang,Situraja,Cijati,CIJATI NO. 19
69788177,SMKS Inovasi Mandiri,Jawa Barat,Kabupaten Sumedang,Darmaraja,Tarunajaya,Jl.Rd. Umar Wirahadi Kusumah Dsn. Cipaok RT 01 RW 01 KM.25
20253098,SMKS MULTI GUNA DARMARAJA,Jawa Barat,Kabupaten Sumedang,Darmaraja,Karangpakuan,Jln. Rd. Umar Wirahadikusumah Km.21 Darmaraja Kab. Sumedang
60726121,SMKS PASUNDAN CIBUGEL,Jawa Barat,Kabupaten Sumedang,Cibugel,Cibugel,JL. CIBUGEL CIPASANG NO. 16
60728700,SMKS AL MAMUN CIBUGEL,Jawa Barat,Kabupaten Sumedang,Cibugel,Cibugel,DSN. SIRNARASA RT. 05/01
20279889,SMKS YASPRI WADO,Jawa Barat,Kabupaten Sumedang,Wado,Cilengkrang,JLN. WADO-MALANGBONG KM.7
69786617,SMKS AL JAUHAR,Jawa Barat,Kabupaten Sumedang,Wado,Mulyajaya,Jl. Cialang Alang
69826567,SMKS YPPM TOMO,Jawa Barat,Kabupaten Sumedang,Tomo,Darmawangi,Jl. Jatigede No. 24 Tomo
20235641,SMKS WIDYA NUSANTARA SUMEDANG,Jawa Barat,Kabupaten Sumedang,Ujungjaya,Kebon Cau,Jalan Rd. Ali Sadikin Km.5 Kec. Ujungjaya - Sumedang
20268778,SMKS PELITA AL IKHSAN,Jawa Barat,Kabupaten Sumedang,Ujungjaya,Ujungjaya,Jl. Rd Ali Sadikin Km.06
20235631,SMKS ARDLI SELA,Jawa Barat,Kabupaten Sumedang,Conggeang,Conggeang Wetan,DUSUN CIPICUNG RT 011 RW 004 DESA CONGGEANG WETAN KECAMATAN CONGGEANG
69916895,SMKS TERPADU BINA INSAN,Jawa Barat,Kabupaten Sumedang,Paseh,Legok Kidul,Jl. Raya Paseh Sumedang KM 11
69787186,SMKS KESEHATAN SUMBER DAYA MANUSIA (SDM),Jawa Barat,Kabupaten Sumedang,Cimalaka,Cibeureum Kulon,Jl. Raya Sumedang - Cibeureum No. 32
70003658,SMK AL ISLAM SUMEDANG,Jawa Barat,Kabupaten Sumedang,Cimalaka,Cikole,JALAN SITUWANGI
20254838,SMK PP NEGERI SUMEDANG,Jawa Barat,Kabupaten Sumedang,Cimalaka,Licin,JL. Margamukti No. 95
20253145,SMKS AL MAMUN,Jawa Barat,Kabupaten Sumedang,Tanjungkerta,Gunturmekar,Gunungdatar
69955220,SMK AL HIKAM,Jawa Barat,Kabupaten Sumedang,Tanjungkerta,Sukamantri,Jl. Sukamantri No. 85 RT 004/004
20251887,SMKN 1 BUAHDUA,Jawa Barat,Kabupaten Sumedang,Buahdua,Bojongloa,JL. RAYA BUAHDUA KM.3
60726119,SMKS BANI MAHFUD,Jawa Barat,Kabupaten Sumedang,Pamulihan,Mekarbakti,jl.simpang cilembu km 3
20235633,SMKS AGRIBISNIS SUMEDANG,Jawa Barat,Kabupaten Sumedang,Pamulihan,Cigendel,JL. RAYA BANDUNG SUMEDANG KM.33 CIGENDEL
69953066,SMK CIPTA KARYA,Jawa Barat,Kabupaten Sumedang,Pamulihan,Ciptasari,Jl. Citali - Rancakalong KM. 0.5
69888975,SMK AL AKRAM,Jawa Barat,Kabupaten Sumedang,Jatinunggal,Cipeundeuy,Jln. Jajaran Jambe Dsn. Nganceng Rt 01 Rw 04
60726123,SMKS YAPPRI SUMEDANG,Jawa Barat,Kabupaten Sumedang,Jatinunggal,Banjarsari,JL. WADO - KIRISIK KM. 6
69956573,SMK TIYASA,Jawa Barat,Kabupaten Sumedang,Jatinunggal,Sarimekar,Dusun Sukamenak RT 03/04
69968414,SMK AGRO,Jawa Barat,Kabupaten Sumedang,Jatinunggal,Sarimekar,Dusun Kebonbaru RT 01 RW 10
69858466,SMK YPIB Jatinunggal,Jawa Barat,Kabupaten Sumedang,Jatinunggal,Sirnasari,Dsn Jatinunggal RT 02/03
69954729,SMK TERPADU THURSINA,Jawa Barat,Kabupaten Sumedang,Tanjungmedar,Kamal,Dusun Kamal RT 03/03
69880814,SMK PGRI TANJUNGMEDAR,Jawa Barat,Kabupaten Sumedang,Tanjungmedar,Jingkang,Jl. Raya Jingkang
69929578,SMKS AL MAMUN SURIAN,Jawa Barat,Kabupaten Sumedang,Surian,Suria Medal,Dusun Sarwiru Kidul RT 01/01
69954100,SMK PLUS AL IRSYAD,Jawa Barat,Kabupaten Sumedang,Surian,Suria Mukti,Komplek Medangwangi
69826568,SMKS DAIROBBY,Jawa Barat,Kabupaten Sumedang,Sukasari,Sukasari,Kamp. Ciseupan RT 01/09
20251889,SMKN SUKASARI,Jawa Barat,Kabupaten Sumedang,Sukasari,Sindangsari,Jl. Kiarapayung Km. 4
69899219,SMK IT TALEGONG,Jawa Barat,Kabupaten Garut,Talegong,Mekarmulya,Jln. Talegong - Selaawi Desa. Mekarmulya
69938225,SMK MEKARWANGI,Jawa Barat,Kabupaten Garut,Talegong,Mekarwangi,Kp. Kaduneunggang (Jln. Selaawi - Mekarwangi)
69905536,SMK IT BAITUL MA ARIF CISEWU,Jawa Barat,Kabupaten Garut,Cisewu,Cikarang,Jl. Cikarang RT 01/07 Desa. Cikarang
20262129,SMKN 11 GARUT,Jawa Barat,Kabupaten Garut,Cisewu,Cisewu,JL. PURWABHAKTI NO. 24 CISEWU - GARUT 44166
69915321,SMK GIRI BHAKTI INDONESIA,Jawa Barat,Kabupaten Garut,Cisewu,Girimukti,Kp. Pasir Jambu RT 03/01
69915320,SMK GALIH PUTERA INDONESIA,Jawa Barat,Kabupaten Garut,Cisewu,Panggalih,Kp. Pager Alam RT 01/01
69753910,SMKS YABP GARUT,Jawa Barat,Kabupaten Garut,Bungbulang,Sinarjaya,JL. LINTAS SELATAN SINARJAYA BUNGBULANG
69833578,SMKS NURUL UYUN BUNGBULANG,Jawa Barat,Kabupaten Garut,Bungbulang,Mekarjaya,KP. CIKUYA
20227483,SMKS PGRI BUNGBULANG,Jawa Barat,Kabupaten Garut,Bungbulang,Bungbulang,JL. GARUDA NO. 151 PUNCAKPARI BUNGBULANG
69872009,SMK IT MIFTAHUL HUDA,Jawa Barat,Kabupaten Garut,Bungbulang,Bojong,KP. CILAME RT 002 RW 004
69759027,SMKS BINA BAKTI BUNGBULANG,Jawa Barat,Kabupaten Garut,Bungbulang,Mekarbakti,JL. CIBUNGUR DESA MEKARBAKTI BUNGBULANG
69753554,SMKN 13 GARUT,Jawa Barat,Kabupaten Garut,Pamulihan,Pananjung,PAMULIHAN
20276132,SMKS PGRI 1 PAKENJENG,Jawa Barat,Kabupaten Garut,Pakenjeng,Tegalgede,KP. TEGALGEDE RT 02 RW 01
69753551,SMKS PLUS PONTREN YABAFA PAKENJENG,Jawa Barat,Kabupaten Garut,Pakenjeng,Neglasari,JALAN CIKONENG- NEGLASARI
20279894,SMK AL HAMDANIYYAH PAKENJENG,Jawa Barat,Kabupaten Garut,Pakenjeng,Pasirlangu,KP. RAHAYU RT 01 RW 01
69830474,SMK CENDEKIA BAITURRAHMAN PAKENJENG,Jawa Barat,Kabupaten Garut,Pakenjeng,Panyindangan,KP.NANGKARUKA
69971847,SMKS ISLAMIC CENTRE PAKENJENG,Jawa Barat,Kabupaten Garut,Pakenjeng,Jatiwangi,KP. KADU DAMPIT RT.001 / RW 009
69888676,SMKS GARUT SELATAN,Jawa Barat,Kabupaten Garut,Cikelet,Cijambe,Jln. Lintas Gunung Geder Desa. Cijambe Kec. Cikelet Kab. Garut Jawa Barat 44177
20227487,SMKN 5 GARUT,Jawa Barat,Kabupaten Garut,Cikelet,Cikelet,JL. RAYA CIKELET
69980601,SMK NURUL YAQIN,Jawa Barat,Kabupaten Garut,Cikelet,Pamalayan,JL. Raya Cikelet Kp. Pangawaren Rt. 04 Rw. 11
69824445,SMKS MUHAMMADIYAH CIKELET,Jawa Barat,Kabupaten Garut,Cikelet,Linggamanik,Jl. CIGOLEWANG RT O1 RW 01
69899720,SMK TUNAS BANGSA GARUT,Jawa Barat,Kabupaten Garut,Cikelet,Girimukti,Jl. Raya Girimukti
20262098,SMKS MAARIF PAMEUNGPEUK,Jawa Barat,Kabupaten Garut,Pameungpeuk,Pameungpeuk,Jl. Cikopo
69864667,SMK SUHARA MANDIRI,Jawa Barat,Kabupaten Garut,Pameungpeuk,Mandalakasih,JL. RAYA ASISOR PAMEUNGPEUK
20270832,SMK KESEHATAN PRIMA HUSADA,Jawa Barat,Kabupaten Garut,Pameungpeuk,Sirnabakti,JL. Raya Mira Mare
20271302,SMKS NURUL HAKIM,Jawa Barat,Kabupaten Garut,Pameungpeuk,Bojong,JL. BOJONG KP. CIBANGO
69758141,SMK YAYASAN AMANAH BINA PERSADA GARUT,Jawa Barat,Kabupaten Garut,Cibalong,Mekarsari,Jln. Miramareu Blok Pagembrongan
69977456,SMK NEGERI 15 GARUT,Jawa Barat,Kabupaten Garut,Cibalong,Mekarsari,Jl. Miramareu Kp. Jatisari RT01/07 Ds. Mekarsari Kec. Cibalong Garut
69979631,SMK PRIMA PRATAMA BOARDING SCHOOL,Jawa Barat,Kabupaten Garut,Cibalong,Simpang,Jl. Raya Petakan RT/RW.01/05 Simpang Garut
69946906,SMK GUNUNG NAGARA,Jawa Barat,Kabupaten Garut,Cisompet,Sukanagara,Jl. Raya Cisompet Kp. Babakan Nangka RT 03/09 Desa Sukanagara
69888427,SMK NURUL HUDA YASPINDA,Jawa Barat,Kabupaten Garut,Cisompet,Cisompet,Kp. Datar Kendal RT 01/04
70042119,SMK DARUL HIKAM PEUNDEUY,Jawa Barat,Kabupaten Garut,Peundeuy,Toblong,Kp. Bojong Randu RT.01 RW.02
69947076,SMK FATAH MA SUM,Jawa Barat,Kabupaten Garut,Peundeuy,Saribakti,Jln. Saribakti
20279895,SMK AS-SALAM PEUNDEUY,Jawa Barat,Kabupaten Garut,Peundeuy,Peundeuy,KP. BABAKAN AS-SALAM
69762662,SMKS RIYADLUL HUDA,Jawa Barat,Kabupaten Garut,Singajaya,Sukawangi,KP.SINDANGSARI DESA SUKAWANGI
69979165,SMK INTAN MANDIRI,Jawa Barat,Kabupaten Garut,Singajaya,Sukamulya,Kp. Datar Nangka RT03/03 Sukamulya Garut
69972134,SMK BINA MUDA RAKSA,Jawa Barat,Kabupaten Garut,Cikajang,Cipangramatan,Kp. Cikopo Cikajang Garut
20257889,SMKS 1 JULI CIKAJANG,Jawa Barat,Kabupaten Garut,Cikajang,Cibodas,JL. DANO RT. 04 RW. 06 CIBODAS KEC. CIKAJANG GARUT
69758144,SMK TARBIYATUL AULAD CIKAJANG,Jawa Barat,Kabupaten Garut,Cikajang,Cibodas,Kp.Ngamplang
20271212,SMKS BMI CIKAJANG,Jawa Barat,Kabupaten Garut,Cikajang,Mekarsari,JALAN RAYA CIKAJANG NO. 45
69934888,SMK IT BANJARWANGI,Jawa Barat,Kabupaten Garut,Banjarwangi,Bojong,Kp. Bojong RT 01 RW 02 Desa Bojong
20270957,SMK INSAN MANDIRI,Jawa Barat,Kabupaten Garut,Banjarwangi,Kadongdong,Jln. Banjarwangi Desa Kadongdong Kec. Banjarwangi - Garut
69952583,SMK BAITTUL RAHMAT,Jawa Barat,Kabupaten Garut,Cilawu,Sukatani,Kp. Cipari RT 01 RW 04
69971232,SMKS PLUS AL-HIDAYAH CILAWU,Jawa Barat,Kabupaten Garut,Cilawu,Mekarsari,Kp.Cigarungsang Rt.02 Rw.01
20262128,SMKN 10 GARUT,Jawa Barat,Kabupaten Garut,Cilawu,Cilawu,Jl. Raya Garut Tasik Km 08 Desa Cilawu Kecamatan Cilawu Kab Garut Jawa Barat
20209197,SMKS SETIA BHAKTI CILAWU,Jawa Barat,Kabupaten Garut,Cilawu,Margalaksana,Jl. GENTENG NO. 435 CILAWU
